compound_id,canonical_smiles,supplier,pKD_global_mean,is_binder,binder_threshold_pkd,fold,pacmap_1,pacmap_2,holdout_fold,is_holdout
213364210,CN(CCNC(=O)c1ccc(=O)n(Cc2ccccc2Cl)c1)C1CC1,ChemSpace (numeric),3.1589351859899075,false,3.837255850567785,0,18.453405380249023,-16.705886840820312,4,false
224461280,CC(C)N(C(=O)c1ccc(=O)n(Cc2ccccc2Cl)c1)C1CC1,ChemSpace (numeric),3.677876355827021,false,3.837255850567785,0,18.45098304748535,-16.710323333740234,4,false
258896354,O=C(c1ccccc1Nc1ccc(SC(F)F)cc1)N1CCC(O)CC1,ChemSpace (numeric),3.7070136829047824,false,3.837255850567785,3,-0.39746394753456116,-0.7287195920944214,4,false
268757722,O=C(Nc1ncccc1O)C1CC(=O)N(c2c(F)cccc2F)C1,ChemSpace (numeric),2.8682547832756664,false,3.837255850567785,0,11.625276565551758,-2.1408183574676514,4,false
283812978,COC(=O)C1CCN(C(=O)c2ccccc2Nc2ccc(C)cc2)C1,ChemSpace (numeric),2.831157161978425,false,3.837255850567785,3,-0.3267250061035156,-0.6624672412872314,4,false
293497032,COc1ccc(NC(=O)C2CC(=O)N(c3ccccc3Cl)C2)cc1O,ChemSpace (numeric),3.824136300599861,false,3.837255850567785,0,10.885103225708008,-1.8703259229660034,4,false
302181339,CN1CCC(N(C)C(=O)c2ccc(=O)n(Cc3ccccc3Cl)c2)C1=O,ChemSpace (numeric),2.881901889586504,false,3.837255850567785,0,18.450029373168945,-16.710371017456055,4,false
342837836,NC(=O)c1cn(CC(=O)NC2CCN(c3ccccc3Cl)C2=O)c2ccccc12,ChemSpace (numeric),3.558455744631982,false,3.837255850567785,5,17.32379150390625,7.841912746429443,4,false
342853879,Cc1ccc(S(C)(=O)=O)cc1C(=O)NC1CCN(c2ccccc2Cl)C1=O,ChemSpace (numeric),2.6933148710185884,false,3.837255850567785,5,17.254762649536133,8.297920227050781,4,false
348280646,CN(C)C(=O)NCCNC(=O)c1ccccc1Nc1ccc(SC(F)F)cc1,ChemSpace (numeric),3.616833692906068,false,3.837255850567785,3,-0.981098473072052,-1.3657019138336182,4,false
354012616,Cc1ccc(NC(=O)C(=O)NC2CCN(c3ccccc3Cl)C2=O)cc1,ChemSpace (numeric),2.4511834020634047,false,3.837255850567785,5,17.32741928100586,8.278877258300781,4,false
359878733,Cc1ccc(Cl)cc1NC(=O)NC1CCN(c2ccccc2Cl)C1=O,ChemSpace (numeric),3.66407123848576,false,3.837255850567785,5,17.260351181030273,8.12833023071289,4,false
427095899,Cc1ccc(NC2CCCN(c3ccccc3)C2=O)cc1C(N)=O,ChemSpace (numeric),2.9864723841983007,false,3.837255850567785,5,16.211477279663086,9.435240745544434,4,false
441728059,O=C(Nc1ccc(Oc2cccnc2)cc1)C1CC(=O)N(c2ccccc2Cl)C1,ChemSpace (numeric),3.7506804389574193,false,3.837255850567785,0,11.714750289916992,-2.050384998321533,4,false
442487817,Cc1ccc(NC2CCN(c3ccccc3Cl)C2=O)cc1-c1nnnn1C1CC1,ChemSpace (numeric),3.6132323350635116,false,3.837255850567785,5,17.17742156982422,9.074837684631348,4,false
444853644,COc1ccccc1N1CCCC(Nc2ccc(C)c(C(N)=O)c2)C1=O,ChemSpace (numeric),2.9173368754446702,false,3.837255850567785,5,16.640609741210938,9.494568824768066,4,false
520438318,COC(=O)c1cc(NC2CCN(c3ccccc3OC)C2=O)ccc1C,ChemSpace (numeric),3.281787745785536,false,3.837255850567785,5,16.913129806518555,9.537764549255371,4,false
543294655,Cc1cc(=O)[nH]cc1C(=O)NC1CCN(c2ccccc2Cl)C1=O,ChemSpace (numeric),2.45415781378126,false,3.837255850567785,5,17.305862426757812,8.042024612426758,4,false
5620336,Cc1ccc2c(c1)/C(=N\Nc1nnc3c(n1)[nH]c1c(C)cccc13)C(=O)N2,ChemSpace (numeric),5.705584263745457,true,3.837255850567785,3,-3.03151798248291,-4.047103404998779,4,false
5623246,Cc1ccc2c(c1)/C(=N/Nc1nnc3c(n1)[nH]c1ccc(C)cc13)C(=O)N2,ChemSpace (numeric),5.211018344617544,true,3.837255850567785,3,-3.2220921516418457,-3.812373399734497,4,false
563191074,COC(=O)c1cc(NC(=O)NC2CCN(c3ccccc3Cl)C2=O)ccc1C,ChemSpace (numeric),3.7988420484754157,false,3.837255850567785,5,17.213319778442383,8.72616195678711,4,false
564756750,O=C(Nc1nccn1-c1ccccc1)C1CC(=O)N(c2ccccc2Cl)C1,ChemSpace (numeric),3.339522271483832,false,3.837255850567785,0,11.770787239074707,-2.0750396251678467,4,false
568683595,Cc1cnc(NC(=O)C2CC(=O)N(c3ccccc3Cl)C2)[nH]1,ChemSpace (numeric),3.018906319237477,false,3.837255850567785,0,11.984880447387695,-2.14738130569458,4,false
572737672,O=C(Nc1nnc(-c2ccc(O)c(Cl)c2)[nH]1)C1CC(=O)N(c2ccccc2Cl)C1,ChemSpace (numeric),3.8724388300080825,true,3.837255850567785,0,11.812599182128906,-2.028262138366699,4,false
588023896,CCN(C)CC1CCN(C(=O)c2ccccc2Nc2ccccc2)C1,ChemSpace (numeric),2.947281882219708,false,3.837255850567785,3,-0.4196265935897827,-0.7573295831680298,4,false
666362114,Cc1cc(C(N)=O)ccc1NC1CCN(c2ccccc2Cl)C1=O,ChemSpace (numeric),3.77463714141554,false,3.837255850567785,5,17.14628028869629,8.411896705627441,4,false
666402446,COC(=O)CCc1ccc(NC2CCN(c3ccccc3Cl)C2=O)cc1,ChemSpace (numeric),3.932005061159396,true,3.837255850567785,5,17.336200714111328,9.018383979797363,4,false
697064626,CC(=O)Nc1ccc(NC2CCCN(c3ccccc3Cl)C2=O)cc1C,ChemSpace (numeric),3.0139652767457985,false,3.837255850567785,5,17.02849006652832,8.885571479797363,4,false
773212998,CC(C)N1CCC(N(C)C(=O)c2ccc(=O)n(Cc3ccccc3Cl)c2)C1,ChemSpace (numeric),2.977942440727496,false,3.837255850567785,0,18.451828002929688,-16.71106719970703,4,false
786232788,CN(C)C(=O)C1CCN(C(=O)c2ccccc2Nc2ccccc2)C1,ChemSpace (numeric),2.8786752861995355,false,3.837255850567785,3,-0.4040185809135437,-0.7296575307846069,4,false
800658450,COc1cccc(Nc2ccccc2C(=O)N2CCC(NC(C)=O)C2)c1,ChemSpace (numeric),2.8236724530442205,false,3.837255850567785,3,-0.41772833466529846,-0.7318385243415833,4,false
800658988,CC(=O)NC1CCN(C(=O)c2ccccc2Nc2ccccc2)C1,ChemSpace (numeric),2.755564455212758,false,3.837255850567785,3,-0.39836248755455017,-0.7130612134933472,4,false
918730255,CNC(=O)CC1(CNC(=O)C2OCCc3ccccc32)CCCCC1,ChemSpace (numeric),2.843248039412581,false,3.837255850567785,3,-1.8015649318695068,-5.421502590179443,4,false
9211771,Cc1ccc(C2CC(=O)Nc3c2c(C)nn3-c2ccc(N3CCOCC3)nn2)cc1C,ChemSpace (numeric),5.1431111704252,true,3.837255850567785,3,-4.920007705688477,-3.875296115875244,4,false
97315646,CCN(CC(=O)N(C)C)C(=O)c1ccc(=O)n(Cc2ccccc2Cl)c1,ChemSpace (numeric),2.670745192395454,false,3.837255850567785,0,18.45102310180664,-16.711210250854492,4,false
99424206,CN(Cc1ccc(O)cc1)C(=O)c1ccc(=O)n(Cc2ccccc2Cl)c1,ChemSpace (numeric),3.831447743500963,false,3.837255850567785,0,18.45389175415039,-16.706905364990234,4,false
C529-0673,O=C(c1ccc2c(c1)N(Cc1ccccc1F)C(=O)c1ccccc1S2=O)N1CCCC1,Other,4.210493106256102,true,3.837255850567785,3,-2.3315272331237793,-3.784515380859375,4,false
C776-4067,Cc1ccccc1Cn1c(N2CCC(C(=O)N3CCN(c4ncccn4)CC3)CC2)nc2ccccc21,Other,4.69012315450865,true,3.837255850567785,3,-2.9529688358306885,-4.112368106842041,4,false
CF-10-014,COc1cc2nc(-c3ccc(C(=O)O)o3)nc(Nc3ccc(-c4ncccn4)cc3)c2cc1OC,Piramal (CF Labs),3.4941519635581253,false,3.837255850567785,1,-14.155510902404785,17.045804977416992,4,false
CF-10-027,COc1cc2nc(-c3cnccn3)nc(Nc3ccc(-c4ncccn4)cc3)c2cc1OC,Piramal (CF Labs),3.9899093693732217,true,3.837255850567785,1,-14.149566650390625,16.978670120239258,4,false
CF-10-029,COc1cc2nc(-c3cncn3C)nc(Nc3ccc(-c4ncccn4)cc3)c2cc1OC,Piramal (CF Labs),4.249186907434046,true,3.837255850567785,1,-14.141756057739258,16.899160385131836,4,false
CF-10-031,COc1cc2nc(-c3cscn3)nc(Nc3ccc(-c4ncccn4)cc3)c2cc1OC,Piramal (CF Labs),4.372164819679184,true,3.837255850567785,1,-14.153666496276855,17.026203155517578,4,false
CF-10-034,COc1cc2nc(C(=O)O)nc(Nc3ccc(-c4ncccn4)cc3)c2cc1OC,Piramal (CF Labs),0.7935955610654086,false,3.837255850567785,1,-14.158690452575684,17.075822830200195,4,false
CF-10-035,CNC(=O)c1nc(Nc2ccc(-c3ncccn3)cc2)c2cc(OC)c(OC)cc2n1,Piramal (CF Labs),4.181841964263574,true,3.837255850567785,1,-14.157867431640625,17.063125610351562,4,false
CF-10-036,CCOCCNC(=O)c1nc(Nc2ccc(-c3ncccn3)cc2)c2cc(OC)c(OC)cc2n1,Piramal (CF Labs),3.974645124777657,true,3.837255850567785,1,-14.164840698242188,17.138431549072266,4,false
CF-10-045,COc1cc2nc(N3CCN(C(C)=O)CC3)nc(Nc3ccc(-c4ncccn4)cc3)c2cc1OC,Piramal (CF Labs),5.376361287678498,true,3.837255850567785,1,-14.131168365478516,16.757654190063477,4,false
CF-10-048,COc1cc2nc(N3CC[C@@H](C(=O)O)C3)nc(Nc3ccc(-c4ncccn4)cc3)c2cc1OC,Piramal (CF Labs),4.681843180479196,true,3.837255850567785,1,-14.136326789855957,16.83823013305664,4,false
CF-10-049,COc1cc2nc(N3CC[C@H](C(=O)O)C3)nc(Nc3ccc(-c4ncccn4)cc3)c2cc1OC,Piramal (CF Labs),3.8502307191763605,true,3.837255850567785,1,-14.13720703125,16.843395233154297,4,false
CF-10-050,COc1cc2nc(N3CCC(C(=O)O)CC3)nc(Nc3ccc(-c4ncccn4)cc3)c2cc1OC,Piramal (CF Labs),5.5521924334854065,true,3.837255850567785,1,-14.133586883544922,16.79971694946289,4,false
CF-10-051,COc1cc2nc(N(C)CCO)nc(Nc3ccc(-c4ncccn4)cc3)c2cc1OC,Piramal (CF Labs),1.4009037918627234,false,3.837255850567785,1,-14.155424118041992,17.05278205871582,4,false
CF-10-052,COc1cc2nc(N(C)CCN(C)C)nc(Nc3ccc(-c4ncccn4)cc3)c2cc1OC,Piramal (CF Labs),3.6616315505167187,false,3.837255850567785,1,-14.151494026184082,17.01940155029297,4,false
CF-10-053,COc1cc2nc(N(C)CC(=O)O)nc(Nc3ccc(-c4ncccn4)cc3)c2cc1OC,Piramal (CF Labs),4.436498660469721,true,3.837255850567785,1,-14.157447814941406,17.05457878112793,4,false
CF-10-054,CNC(=O)CN(C)c1nc(Nc2ccc(-c3ncccn3)cc2)c2cc(OC)c(OC)cc2n1,Piramal (CF Labs),4.955190759091691,true,3.837255850567785,1,-14.15881061553955,17.085477828979492,4,false
CF-10-061,COc1cc2nc(NCc3ccccc3)nc(Nc3ccc(-c4ncccn4)cc3)c2cc1OC,Piramal (CF Labs),5.3564702309489896,true,3.837255850567785,1,-14.157081604003906,17.06791114807129,4,false
CF-10-062,COc1cc2nc(NCCc3ccccc3)nc(Nc3ccc(-c4ncccn4)cc3)c2cc1OC,Piramal (CF Labs),3.217117571673968,false,3.837255850567785,1,-14.159953117370605,17.094083786010742,4,false
CF-10-063,COc1cc2nc(NCCO)nc(Nc3ccc(-c4ncccn4)cc3)c2cc1OC,Piramal (CF Labs),6.119865879807937,true,3.837255850567785,1,-14.163561820983887,17.139877319335938,4,false
CF-10-064,COc1cc2nc(NCCN(C)C)nc(Nc3ccc(-c4ncccn4)cc3)c2cc1OC,Piramal (CF Labs),4.923578484780906,true,3.837255850567785,1,-14.154423713684082,17.053586959838867,4,false
CF-10-065,COc1cc2nc(NCC(=O)O)nc(Nc3ccc(-c4ncccn4)cc3)c2cc1OC,Piramal (CF Labs),0.6955934447483199,false,3.837255850567785,1,-14.160916328430176,17.09027099609375,4,false
CF-10-066,CNC(=O)CNc1nc(Nc2ccc(-c3ncccn3)cc2)c2cc(OC)c(OC)cc2n1,Piramal (CF Labs),1.0080588111465805,false,3.837255850567785,1,-14.162639617919922,17.109867095947266,4,false
CF-10-067,CCOCCNC(=O)CNc1nc(Nc2ccc(-c3ncccn3)cc2)c2cc(OC)c(OC)cc2n1,Piramal (CF Labs),4.446674699158006,true,3.837255850567785,1,-14.169706344604492,17.167919158935547,4,false
CF-10-071,COc1cc2nc(OCCO)nc(Nc3ccc(-c4ncccn4)cc3)c2cc1OC.O=CO,Piramal (CF Labs),0.3479859922314758,false,3.837255850567785,1,-14.159714698791504,17.085193634033203,4,false
CF-10-073,COc1cc2nc(OCC(=O)O)nc(Nc3ccc(-c4ncccn4)cc3)c2cc1OC,Piramal (CF Labs),5.246886067269574,true,3.837255850567785,1,-14.16085147857666,17.087974548339844,4,false
CF-10-074,CNC(=O)COc1nc(Nc2ccc(-c3ncccn3)cc2)c2cc(OC)c(OC)cc2n1,Piramal (CF Labs),0.032534178134083484,false,3.837255850567785,1,-14.161300659179688,17.095699310302734,4,false
CF-10-075,CCOCCNC(=O)COc1nc(Nc2ccc(-c3ncccn3)cc2)c2cc(OC)c(OC)cc2n1,Piramal (CF Labs),0.37890078855742476,false,3.837255850567785,1,-14.164619445800781,17.13625144958496,4,false
CF-2-05,O=C1C(Nc2cccc(F)c2)CCN1c1ccccc1Cl,Piramal (CF Labs),3.4251000097689204,false,3.837255850567785,5,17.28293800354004,9.073949813842773,4,false
CF-2-07,COc1ccc(NC2CCN(c3ccccc3Cl)C2=O)cc1,Piramal (CF Labs),4.0591597536972035,true,3.837255850567785,5,17.223299026489258,9.087451934814453,4,false
CF-2-09,COc1ccccc1NC1CCN(c2ccccc2Cl)C1=O,Piramal (CF Labs),2.7767806837113187,false,3.837255850567785,5,17.194841384887695,8.73476791381836,4,false
CF-2-101,CN(CCCN)C(=O)c1ccc(N[C@H]2CCN(c3ccccc3F)C2=O)cc1,Piramal (CF Labs),3.131444082498383,false,3.837255850567785,5,17.675554275512695,10.838077545166016,4,false
CF-2-102,CN1CCN(C(=O)c2ccc(N[C@H]3CCN(c4ccccc4F)C3=O)cc2)CC1,Piramal (CF Labs),-0.4931510078333014,false,3.837255850567785,5,17.521936416625977,10.904484748840332,4,false
CF-2-103,CN1CCC(CNC(=O)c2ccc(N[C@H]3CCN(c4ccccc4F)C3=O)cc2)CC1,Piramal (CF Labs),-0.604841704977382,false,3.837255850567785,5,17.607006072998047,11.136363983154297,4,false
CF-2-104,O=C(NCc1ccccc1)c1ccc(N[C@H]2CCN(c3ccccc3F)C2=O)cc1,Piramal (CF Labs),3.0492152577592173,false,3.837255850567785,5,17.583112716674805,11.466056823730469,4,false
CF-2-105,O=C(Nc1ccccc1)c1ccc(N[C@H]2CCN(c3ccccc3F)C2=O)cc1,Piramal (CF Labs),0.15043813180995477,false,3.837255850567785,5,17.595680236816406,11.138284683227539,4,false
CF-2-106,CN(C)CCNC(=O)c1ccc(N[C@H]2CCN(c3ccccc3Cl)C2=O)cc1,Piramal (CF Labs),-0.4472806361978953,false,3.837255850567785,5,17.762088775634766,9.555588722229004,4,false
CF-2-107,CN(C)CCN(C)C(=O)c1ccc(N[C@H]2CCN(c3ccccc3Cl)C2=O)cc1,Piramal (CF Labs),3.6068048195075306,false,3.837255850567785,5,17.743253707885742,9.667455673217773,4,false
CF-2-108,CC(=O)N1CCN(C(=O)c2ccc(N[C@H]3CCN(c4ccccc4Cl)C3=O)cc2)CC1,Piramal (CF Labs),-0.4429961720795169,false,3.837255850567785,5,17.520423889160156,9.390153884887695,4,false
CF-2-109,CN1CCC(NC(=O)c2ccc(N[C@H]3CCN(c4ccccc4Cl)C3=O)cc2)CC1,Piramal (CF Labs),-0.4304356549637877,false,3.837255850567785,5,17.68396759033203,9.359026908874512,4,false
CF-2-111,NCCCNC(=O)c1ccc(N[C@H]2CCN(c3ccccc3Cl)C2=O)cc1,Piramal (CF Labs),2.8364806538058462,false,3.837255850567785,5,17.749794006347656,10.21279525756836,4,false
CF-2-112,CN(CCCNC(=O)OC(C)(C)C)C(=O)c1ccc(N[C@H]2CCN(c3ccccc3Cl)C2=O)cc1,Piramal (CF Labs),0.4915666125393126,false,3.837255850567785,5,17.552928924560547,10.581268310546875,4,false
CF-2-113,CN(CCCN)C(=O)c1ccc(N[C@H]2CCN(c3ccccc3Cl)C2=O)cc1,Piramal (CF Labs),3.2434623142749057,false,3.837255850567785,5,17.83969497680664,10.156139373779297,4,false
CF-2-114,CN1CCN(C(=O)c2ccc(N[C@H]3CCN(c4ccccc4Cl)C3=O)cc2)CC1,Piramal (CF Labs),-0.5736485094149807,false,3.837255850567785,5,17.482410430908203,9.438976287841797,4,false
CF-2-115,CN1CCC(CNC(=O)c2ccc(N[C@H]3CCN(c4ccccc4Cl)C3=O)cc2)CC1,Piramal (CF Labs),0.04693972444836963,false,3.837255850567785,5,17.63172721862793,9.77934455871582,4,false
CF-2-117,O=C(Nc1ccccc1)c1ccc(N[C@H]2CCN(c3ccccc3Cl)C2=O)cc1,Piramal (CF Labs),-0.8128289894242487,false,3.837255850567785,5,17.56252098083496,9.411593437194824,4,false
CF-2-118,CN(C)CCNC(=O)c1cccc(N[C@H]2CCN(c3ccccc3F)C2=O)c1,Piramal (CF Labs),2.9142259004652944,false,3.837255850567785,5,17.70439910888672,10.765738487243652,4,false
CF-2-119,CN(C)CCN(C)C(=O)c1cccc(N[C@H]2CCN(c3ccccc3F)C2=O)c1,Piramal (CF Labs),0.4156960224759323,false,3.837255850567785,5,17.729511260986328,10.769464492797852,4,false
CF-2-120,CC(=O)N1CCN(C(=O)c2cccc(N[C@H]3CCN(c4ccccc4F)C3=O)c2)CC1,Piramal (CF Labs),2.4416289068500148,false,3.837255850567785,5,17.59307861328125,10.508906364440918,4,false
CF-2-121,CN1CCC(NC(=O)c2cccc(N[C@H]3CCN(c4ccccc4F)C3=O)c2)CC1,Piramal (CF Labs),-0.5246513839194187,false,3.837255850567785,5,17.65290641784668,10.6034517288208,4,false
CF-2-122,CC(C)(C)OC(=O)NCCCNC(=O)c1cccc(N[C@H]2CCN(c3ccccc3F)C2=O)c1,Piramal (CF Labs),2.7785217054977482,false,3.837255850567785,5,17.14189338684082,11.290186882019043,4,false
CF-2-123,NCCCNC(=O)c1cccc(N[C@H]2CCN(c3ccccc3F)C2=O)c1,Piramal (CF Labs),2.949706990973341,false,3.837255850567785,5,17.84327507019043,10.85605239868164,4,false
CF-2-124,CN(CCCNC(=O)OC(C)(C)C)C(=O)c1cccc(N[C@H]2CCN(c3ccccc3F)C2=O)c1,Piramal (CF Labs),3.475137755198051,false,3.837255850567785,5,17.452131271362305,10.747888565063477,4,false
CF-2-125,CN(CCCN)C(=O)c1cccc(N[C@H]2CCN(c3ccccc3F)C2=O)c1,Piramal (CF Labs),4.119509605875156,true,3.837255850567785,5,17.67488670349121,10.772886276245117,4,false
CF-2-126,CN1CCN(C(=O)c2cccc(N[C@H]3CCN(c4ccccc4F)C3=O)c2)CC1,Piramal (CF Labs),-0.13443833130731178,false,3.837255850567785,5,17.43067741394043,10.556341171264648,4,false
CF-2-127,CN1CCC(CNC(=O)c2cccc(N[C@H]3CCN(c4ccccc4F)C3=O)c2)CC1,Piramal (CF Labs),-0.35210328801459784,false,3.837255850567785,5,17.604272842407227,10.535599708557129,4,false
CF-2-128,O=C(NCc1ccccc1)c1cccc(N[C@H]2CCN(c3ccccc3F)C2=O)c1,Piramal (CF Labs),1.7434259932658895,false,3.837255850567785,5,17.62285614013672,10.702105522155762,4,false
CF-2-129,O=C(Nc1ccccc1)c1cccc(N[C@H]2CCN(c3ccccc3F)C2=O)c1,Piramal (CF Labs),3.6019194644963033,false,3.837255850567785,5,17.645668029785156,10.733159065246582,4,false
CF-2-13,O=C1C(NC2CCCCC2)CCN1c1ccccc1Cl,Piramal (CF Labs),3.436983227131443,false,3.837255850567785,5,17.319011688232422,8.185628890991211,4,false
CF-2-130,CN(C)CCNC(=O)c1ccnc(N[C@H]2CCN(c3ccccc3Cl)C2=O)c1,Piramal (CF Labs),2.7533878027660745,false,3.837255850567785,5,18.558345794677734,10.479637145996094,4,false
CF-2-131,CN(C)CCN(C)C(=O)c1ccnc(N[C@H]2CCN(c3ccccc3Cl)C2=O)c1,Piramal (CF Labs),3.36290702549506,false,3.837255850567785,5,18.592411041259766,10.477453231811523,4,false
CF-2-132,CC(=O)N1CCN(C(=O)c2ccnc(N[C@H]3CCN(c4ccccc4Cl)C3=O)c2)CC1,Piramal (CF Labs),0.10011850246257825,false,3.837255850567785,5,18.481826782226562,10.366641998291016,4,false
CF-2-133,CN1CCC(NC(=O)c2ccnc(N[C@H]3CCN(c4ccccc4Cl)C3=O)c2)CC1,Piramal (CF Labs),1.8134914007633611,false,3.837255850567785,5,18.603961944580078,10.2914457321167,4,false
CF-2-134,CC(C)(C)OC(=O)NCCCNC(=O)c1ccnc(N[C@H]2CCN(c3ccccc3Cl)C2=O)c1,Piramal (CF Labs),-0.5338569645679782,false,3.837255850567785,5,18.159988403320312,10.69385051727295,4,false
CF-2-135,NCCCNC(=O)c1ccnc(N[C@H]2CCN(c3ccccc3Cl)C2=O)c1,Piramal (CF Labs),2.8834071720673347,false,3.837255850567785,5,18.562753677368164,10.509878158569336,4,false
CF-2-136,CN(CCCNC(=O)OC(C)(C)C)C(=O)c1ccnc(N[C@H]2CCN(c3ccccc3Cl)C2=O)c1,Piramal (CF Labs),-0.05558148200310212,false,3.837255850567785,5,18.461050033569336,10.841166496276855,4,false
CF-2-137,CN(CCCN)C(=O)c1ccnc(N[C@H]2CCN(c3ccccc3Cl)C2=O)c1,Piramal (CF Labs),-0.05993753228093293,false,3.837255850567785,5,18.509130477905273,10.440176010131836,4,false
CF-2-139,CN1CCC(CNC(=O)c2ccnc(N[C@H]3CCN(c4ccccc4Cl)C3=O)c2)CC1,Piramal (CF Labs),2.202012212107503,false,3.837255850567785,5,18.630041122436523,10.334924697875977,4,false
CF-2-140,O=C(NCc1ccccc1)c1ccnc(N[C@H]2CCN(c3ccccc3Cl)C2=O)c1,Piramal (CF Labs),-0.6527516692990689,false,3.837255850567785,5,18.74043083190918,10.369071960449219,4,false
CF-2-141,O=C(Nc1ccccc1)c1ccnc(N[C@H]2CCN(c3ccccc3Cl)C2=O)c1,Piramal (CF Labs),-0.28781812275780067,false,3.837255850567785,5,18.58429718017578,10.402412414550781,4,false
CF-2-142,CN(C)CCNC(=O)c1ccnc(N[C@H]2CCN(c3ccccc3F)C2=O)c1,Piramal (CF Labs),-0.38663195149416096,false,3.837255850567785,5,18.464271545410156,10.810860633850098,4,false
