compound_id,pKD,knn_mean_tanimoto,knn_pKD_std
CF-2-141,-0.28781812275780067,0.7471780180931091,1.721082279109718
CF-2-142,-0.38663195149416096,0.7715151906013489,1.744439495673105
CF-2-143,-0.6125481700100146,0.7794336676597595,1.8285584170617288
CF-2-144,4.062030760422521,0.762226939201355,1.3480560404022106
CF-2-145,-0.7856982300802697,0.7677516341209412,1.8677161771561255
CF-2-146,-0.1861456673935675,0.7853759527206421,1.9641155567384823
CF-2-147,2.6084171913066685,0.7756256461143494,1.6996620102506823
CF-2-148,-0.012854764186705026,0.7815625071525574,1.9848316487132662
CF-2-149,3.9954020103123025,0.7814762592315674,1.9252957721932413
CF-2-150,2.3385388523938104,0.7683464288711548,2.3231404157548403
CF-2-151,4.430504370284096,0.7669230699539185,1.470024627847252
CF-2-152,-0.9661154269529021,0.7629979252815247,2.057825376621196
CF-2-153,-0.4885389016823467,0.7489925622940063,1.8937923982738412
CF-2-154,3.7076077080572256,0.7740417718887329,1.6940774228910713
CF-2-155,3.8124650372991318,0.770774781703949,1.6028371707302775
CF-2-156,0.7883291013192472,0.7704566717147827,1.5826555659032038
CF-2-157,2.717560100472961,0.7667754292488098,1.4967227075886191
CF-2-158,3.6650841130763756,0.7806018590927124,1.3768771590819175
CF-2-159,3.345693967739858,0.7701045870780945,1.7397654802309097
CF-2-16,3.528647875141287,0.6656975746154785,0.4902226842409664
CF-2-160,2.909394634657932,0.7967641949653625,1.807386679893341
CF-2-161,-0.6415652984903014,0.7610667943954468,0.2891725827674458
CF-2-162,-0.04531573320478738,0.7676916122436523,1.6452351285227198
CF-2-163,2.5418534528173042,0.760594367980957,1.400774688554144
CF-2-164,4.039088547950765,0.7631276249885559,0.41268738621806966
CF-2-165,3.5893417333356052,0.750196099281311,1.4916426576136397
CF-2-166,3.803894826018496,0.773342490196228,0.26396069481440454
CF-2-167,2.857659851817425,0.7202407121658325,1.313512052755972
CF-2-168,1.5756558594904384,0.7591825723648071,1.0689223780932915
CF-2-169,2.4306240100975187,0.7462355494499207,1.6003653234922826
CF-2-170,-0.07811060728170272,0.8217936754226685,0.5461753807229904
CF-2-171,3.2267166577674296,0.7752314805984497,1.801910757157776
CF-2-172,3.788143807733341,0.7693176865577698,1.8940044809007175
CF-2-174,3.9665947639228447,0.7388221025466919,1.4665743872364725
CF-2-175,3.3979506749437833,0.7333515882492065,1.7804361967390103
CF-2-176,3.472467887509237,0.7644681334495544,0.37163078542074346
CF-2-177,3.325942113748887,0.750196099281311,0.807963248623838
CF-2-178,2.473066459538685,0.5252194404602051,3.1001346586204286
CF-2-179-Fr-1,4.701178818724809,0.9295384287834167,0.5690908524702465
CF-2-179-Fr-2,4.753190266312785,0.9295384287834167,0.5524401679665512
CF-2-18,3.078280690579329,0.7227540612220764,0.30311688415030347
CF-2-180,3.543089566603946,0.9295384287834167,0.6350820366438923
CF-2-181,2.505242889483347,0.8496999740600586,0.5478612979842239
CF-2-182,3.119122708536115,0.7693996429443359,0.6350820366438923
CF-2-183,3.12033339875305,0.8399999737739563,0.5214811638464011
CF-2-184,0.531769410246588,0.7955275774002075,0.6631009498143445
CF-2-185,4.1757000488534235,0.8141538500785828,0.6631009498143444
CF-2-187,4.201483623262074,0.7670129537582397,0.6154436902457717
CF-2-188,3.327063812757314,0.8104842305183411,0.6411194539701737
CF-2-189,3.3141345151245174,0.7438596487045288,1.053867772587658
CF-2-191,4.882672994176607,0.7693996429443359,0.6631009498143445
CF-2-192,5.467107978679741,0.7955275774002075,0.6631009498143444
CF-2-193,4.311935063651316,0.8082934617996216,1.9824849539325624
CF-2-194,-0.5955812803060881,0.7755788564682007,1.6405667968600857
CF-2-195,-0.8665098892560215,0.669567883014679,1.6405667968600857
CF-2-197,-0.811795914286607,0.8045570254325867,1.9692752313784392
CF-2-198,3.4306402608284565,0.8112236857414246,1.0278302035477223
CF-2-199,2.151859157259673,0.7829316854476929,2.2495998250077416
CF-2-20,3.6320599665070175,0.7133368253707886,0.226261604000137
CF-2-200,0.6983577589329186,0.7805627584457397,2.3332072836941453
CF-2-201,0.1170122021521509,0.7721862196922302,1.425703567848937
CF-2-202,3.691880081360662,0.7316728234291077,1.8988103901000335
CF-2-203,4.367896484822999,0.8116138577461243,1.8457278173200022
CF-2-204,4.054131430025135,0.7625716924667358,1.8778303004609485
CF-2-205,6.337161471114092,0.7025139927864075,1.8068758182594
CF-2-206,2.906614728813024,0.7017595767974854,2.25191540696802
CF-2-207,-0.35560666616068043,0.7873474955558777,2.3169897284956815
CF-2-208,4.317589498052813,0.8587727546691895,1.937901089793396
CF-2-209,-0.25476830796710037,0.7843164801597595,1.8946164234202594
CF-2-21,3.6744347239962356,0.6917510032653809,0.3224684659426854
CF-2-210,3.009252090334195,0.8229352235794067,2.145704305975078
CF-2-211,-0.07562744075826791,0.7872363924980164,1.83092488827801
CF-2-212,2.720692692548038,0.807499885559082,2.163472765328966
CF-2-213,-0.41746191362273094,0.7693178057670593,2.068469464591695
CF-2-214,-0.04607244630199226,0.7898441553115845,2.141852188414047
CF-2-216,2.313064655083397,0.6984615325927734,0.7721827980450167
CF-2-217,3.22036006083149,0.7609249353408813,2.9161256550980297
CF-2-217-Int-12,-0.1704108866858407,0.8441621661186218,1.7708540416094019
CF-2-218,7.538177818464019,0.7790498733520508,1.9381793835801548
CF-2-219,-0.430623419961011,0.7697819471359253,2.463089003162218
CF-2-22,3.0753982711577805,0.7133978605270386,0.24874345502751166
CF-2-220,2.5260212439841006,0.755280077457428,2.55675499104314
CF-2-221,1.9396212538485034,0.755280077457428,2.5013135606389016
CF-2-222,3.5405504093081723,0.7207732200622559,1.8709275368722862
CF-2-223,-0.04332663098807515,0.7830418348312378,1.9444904477733322
CF-2-224,5.369685160007767,0.7195114493370056,2.9017427761870134
CF-2-228,4.256322181771119,0.8118253946304321,1.5299730063714687
CF-2-229,0.23481189755376256,0.8104382753372192,1.7152145482671945
CF-2-230,1.0020947481588218,0.8173956871032715,1.8169499157446714
CF-2-231,3.706761860539991,0.7887066602706909,1.6390762887397237
CF-2-232,2.6016640010017387,0.7722949981689453,1.8426719036400587
CF-2-233,4.048162431816761,0.7830418348312378,1.7909539874116291
CF-2-234,4.346718479335296,0.7745930552482605,1.8615746709910426
CF-2-235,-0.37336133606287975,0.7840579748153687,1.5503874831639823
CF-2-236,3.506753252815818,0.7410953044891357,1.628968216721019
CF-2-238,4.096259903228378,0.8146221041679382,1.711369215641644
CF-2-239,2.2857534577302956,0.7515014410018921,1.5527769027232117
CF-2-24,3.1456289297750355,0.6413998603820801,0.275647184802459
CF-2-240,4.205907566971841,0.7598090171813965,1.4816654853026408
CF-2-241,0.16977811910125842,0.822549045085907,1.7629517453065502
CF-2-242,3.0421681930759648,0.7724237442016602,1.9063024301718898
CF-2-243,-0.4605474119508196,0.726565957069397,1.7048345258093793
CF-2-244,0.7184314865553708,0.8123550415039062,1.8594420469075066
CF-2-245,3.0964523633241945,0.8123550415039062,1.8171801755804289
CF-2-246,4.592308210128254,0.8172780871391296,1.5505542244017212
CF-2-247,2.976404849396127,0.794955849647522,1.692533450949317
CF-2-249,4.804585228623758,0.7995114922523499,1.624912712948912
CF-2-250,1.8627209518107168,0.7848680019378662,1.7275136272457543
CF-2-252,3.6529728136968713,0.8374941945075989,1.8017284546532586
CF-2-253,2.7937147762361034,0.7884384989738464,2.087917326033868
CF-2-254,3.9365047638941597,0.7888702154159546,1.7471125799737277
CF-2-255,0.22274923215878079,0.7225359678268433,0.43859060701868663
CF-2-256,3.2752771606229643,0.7458550930023193,1.4194042211520081
CF-2-257,-0.42520327835248894,0.7747036218643188,1.6572759387671847
CF-2-258,3.93988314809626,0.7130707502365112,1.671615122679164
CF-2-259,2.708970069302816,0.7292701005935669,1.8815955540535756
CF-2-26,2.538875595834802,0.6458460092544556,0.4185091062902267
CF-2-260,-0.45400734026457096,0.7188683152198792,1.339416253826328
CF-2-261,0.4007529835909973,0.759477972984314,1.658256487991106
CF-2-262,2.361890330077742,0.8082610368728638,1.6533295963836376
CF-2-263,2.4284642347931684,0.8235624432563782,2.044502812283859
CF-2-264,2.755723914640768,0.8044153451919556,2.1045019893276926
CF-2-265,4.917037612214928,0.8239620923995972,1.935269284479405
CF-2-266,4.00509213090411,0.7363551259040833,1.2488962797663612
CF-2-267,1.1201803810880488,0.7397927045822144,1.3396862959500482
CF-2-268,-0.3125044859143467,0.6919630169868469,0.5967135576704361
CF-2-269,-0.5966605384094432,0.7217861413955688,2.020324815927443
CF-2-270,2.899120917196493,0.7851670384407043,2.898173802513496
CF-2-271,2.748676067918001,0.7299168705940247,2.6154316068139885
CF-2-272,-0.559302873479378,0.8679523468017578,1.5962906434794752
CF-2-273,0.12619065297624713,0.8679523468017578,1.8562954120541684
CF-2-274,3.185628609629267,0.810545802116394,2.1978312169967706
CF-2-275,3.9474597641234253,0.810545802116394,2.0887007471954986
CF-2-276,-0.5548041959795535,0.8232269287109375,1.9034797067743483
CF-2-277,-0.5088877916420822,0.8232269287109375,1.9124035414829272
CF-2-28,3.5367260138241536,0.7251418828964233,0.3358177281783114
CF-2-282,0.6861354505189226,0.8308730125427246,2.3323893648294476
CF-2-283,-0.6764156247290205,0.8308730125427246,2.156421559235402
CF-2-286,4.504959973996682,0.8337984085083008,1.867605224081208
CF-2-287,3.149467091560599,0.8337984085083008,2.112704729245217
CF-2-29,2.9386253227194046,0.7330412864685059,0.40133290128513244
CF-2-30,2.350303731370942,0.7116266489028931,0.36502523742254306
CF-2-301,4.5948182892888125,0.6606640815734863,1.4910339261259684
CF-2-302,4.656010519592716,0.7119868397712708,1.7481947705052379
CF-2-303,4.419566361823456,0.7038095593452454,1.736045544711443
CF-2-31,3.3235331695017236,0.7315150499343872,0.46092488644513946
CF-2-32,2.757357278731852,0.6937554478645325,0.470512724677036
CF-2-33,3.1529613786817543,0.7141983509063721,0.27614558990517873
CF-2-50,2.398590955300132,0.684783935546875,0.1946833888085215
CF-2-51,3.8180468661384883,0.724805474281311,0.4609570930752025
CF-2-52,3.5506839852843965,0.6281148195266724,0.42907037491845507
CF-2-53,3.0027821504435446,0.6991822719573975,0.17791080888697172
CF-2-54,2.478905811601777,0.7016108632087708,0.24696724381687732
CF-2-55,3.3928636601418836,0.7693350911140442,1.9730373494604847
CF-2-56,4.455874253257046,0.8679523468017578,1.9759513081852247
CF-2-57,2.7397745364835795,0.6544231176376343,0.37361932663884606
CF-2-58,2.8348142975541957,0.6557618379592896,0.5074965245986072
CF-2-59,3.192561848302839,0.7189663648605347,1.9460901982607384
CF-2-60,2.9401891113864207,0.6439175009727478,0.2952809790928505
CF-2-61,2.338261156273633,0.7064880728721619,0.24725554120155185
CF-2-62,2.6177492978202186,0.6443457007408142,0.582661798397444
CF-2-63,2.5304679649542203,0.6675902605056763,0.450343889752363
CF-2-64,2.7342042242570033,0.6873773336410522,0.17516996269768093
CF-2-65,2.9692512743964596,0.7188700437545776,0.13519160424581564
CF-2-68,2.759657116183326,0.6819767951965332,0.3691643050793632
CF-2-69,3.4838733795851344,0.6771696209907532,0.12236269270368291
CF-2-70,3.326307106286514,0.6393753290176392,0.2267976024473415
CF-2-71,3.24911213261502,0.6721755266189575,0.20572138571370233
CF-2-72,2.4151456421750845,0.7145758867263794,0.33989356829655526
CF-2-74,2.9334055225206086,0.6197805404663086,0.39302699054421963
CF-2-75,2.9478516774507333,0.7004702091217041,0.27563309805383446
CF-2-76,2.5529463231652856,0.7194525599479675,0.2721119069453449
CF-2-77,3.4254028495330777,0.6414267420768738,1.866546853530892
CF-2-79,2.8842992509601997,0.7039071917533875,1.2302542842984938
CF-2-80,2.7648528485816786,0.6945518255233765,0.42081136257115287
CF-2-81,2.965846417549967,0.6714636087417603,0.4386752146801227
CF-2-82,3.208827479415904,0.780154824256897,1.506582088614619
CF-2-83,2.9068577550015418,0.7988853454589844,1.1753642578517602
CF-2-84,2.911108513915525,0.7821372151374817,1.3392273014416585
CF-2-85,3.2746902498014077,0.7736562490463257,1.741975187640502
CF-2-86,3.2573642209124016,0.782213568687439,1.5378910983539194
CF-2-87,3.431173327513038,0.7760668992996216,0.23194230375359798
CF-2-88,3.0664742345652236,0.8103148341178894,1.4888632027705226
CF-2-89,3.3574952508248024,0.7949312925338745,1.648931638015006
CF-2-90,3.0299547694018787,0.7854705452919006,1.6519783976990625
CF-2-91,3.402629629602049,0.7812504172325134,1.4325061075324976
CF-2-92,3.48999759615037,0.754158616065979,1.6548307058719607
CF-2-93,3.9005403132381353,0.7661844491958618,1.952262279438577
CF-2-94,3.280804179355998,0.7801210284233093,1.8143360986990358
CF-2-95,2.766279019969409,0.7805997729301453,1.7222979601627557
CF-2-96,2.767190791244673,0.7847863435745239,1.4587322723802951
CF-2-97,3.196002718530171,0.7216159105300903,1.9631393068724126
CF-2-98,4.223272387363946,0.8436829447746277,1.68865225803012
CF-2-99,3.3179605534260666,0.8441621661186218,2.4649965446662514
CF-3-04,3.0860965459933527,0.633355975151062,0.49124622692631115
CF-3-06,3.4857878758173957,0.8242839574813843,0.5997496626108674
CF-3-08,2.9097426269532916,0.8242839574813843,0.5009963370144038
CF-3-10,3.902961837006135,0.872189998626709,0.49305152179355394
CF-3-101,2.8335901521410607,0.6587002277374268,1.2691383652324295
CF-3-102,3.1216836811827955,0.7085722088813782,2.0375095896955946
CF-3-106,4.575482314486589,0.7033447027206421,1.9348549480386297
CF-3-109,3.6152535508321484,0.6199591755867004,0.3435180697598835
CF-3-111,3.7989742782989806,0.5972328186035156,0.5239999387104106
CF-3-112,5.104329694137918,0.6942322850227356,1.618711195215155
CF-3-113,2.788361075574338,0.6468917727470398,1.5404279680655362
CF-3-114,3.431966630870947,0.6885567307472229,1.925570876575431
CF-3-117,0.32693787747855707,0.6895946264266968,0.21017354440949051
CF-3-118,2.8460199904852996,0.6861757636070251,2.0067983403053025
CF-3-119,3.0642408175265254,0.6478918790817261,1.0324296991369317
CF-3-12,2.878280168626377,0.872189998626709,0.4200352512842821
CF-3-121,3.4883868618280243,0.7645408511161804,1.5318973515251513
CF-3-123,-0.06907327055358141,0.7526818513870239,0.41720773219129514
CF-3-124,-0.027839650996182224,0.6760064363479614,1.4861479423018629
CF-3-125,3.398804967245438,0.7238309979438782,1.5179280035445868
CF-3-126,3.2333538041225744,0.7008323073387146,1.8134763016459985
CF-3-127,-0.21907803100448486,0.7008323073387146,1.7625359983019455
CF-3-129,3.6414249029180557,0.7198809385299683,1.5179280035445868
CF-3-13,3.285647203158488,0.6825258731842041,1.3721360160056189
CF-3-130,4.0,0.6556881666183472,1.7387352254598185
CF-3-131,3.912662003113977,0.7436855435371399,0.49506597912931805
CF-3-132,2.9511098512766383,0.6333842277526855,1.7453242503941382
CF-3-133,0.6684108433210035,0.7068982720375061,0.590215700637115
CF-3-135,3.554891251572603,0.7396507859230042,0.48881849003412214
CF-3-137,4.301029995663981,0.7440080642700195,0.49305908547012517
CF-3-139,4.957574832672727,0.6302717924118042,1.8785320066393734
CF-3-14,3.0983029448155546,0.7232705354690552,0.2686513215122083
CF-3-142,4.07462949580016,0.6041315197944641,2.363861734545051
CF-3-143,2.7210497383384276,0.6042837500572205,2.3013547572274278
CF-3-146,-1.0083334766002159,0.7025808691978455,1.6562389187181636
CF-3-147,3.0440125676616474,0.7002643346786499,1.8532766683775665
CF-3-148,2.172860954972499,0.6534193754196167,1.9877350354542107
CF-3-15,3.1341095710156686,0.6825258731842041,1.3855175408926883
CF-3-150,-0.1948516504887474,0.7815321683883667,1.99966258000731
CF-3-151,0.13004708878636737,0.7815321683883667,2.0615510152128707
CF-3-152,3.408336452347058,0.7169696688652039,0.4071486178241764
CF-3-153,3.1008390771530667,0.7614550590515137,0.2631663467858008
CF-3-154,2.8290997733968704,0.7134881019592285,0.3515355177769492
CF-3-155,3.0565065551494754,0.690951406955719,0.25816744387615226
CF-3-156,3.5821998389666048,0.7382643818855286,1.6791638993774793
CF-3-157,3.496486701318227,0.6604820489883423,0.5710970996477739
CF-3-159,2.4700676210501653,0.7053861021995544,0.5093947911223979
CF-3-16,2.725119088740067,0.7232705354690552,0.19310619135124096
CF-3-160,3.331076253911071,0.6867271661758423,0.4112960212044875
CF-3-161,-0.011165699840404645,0.7191229462623596,1.5810438399739857
CF-3-163,0.22691096691573723,0.6466367840766907,1.4357899763469952
CF-3-164,-0.6403734745279974,0.678424060344696,0.509606590656118
CF-3-165,4.551570731857967,0.6816797256469727,1.918355580607718
CF-3-166,3.228850981597888,0.6866041421890259,1.6240799775356158
CF-3-167,3.518828059662006,0.6671209335327148,1.7465220030201136
CF-3-168,3.2298704340772115,0.7375258207321167,1.5130274969229094
CF-3-169,-0.3797709519216108,0.7485663890838623,1.3498228959088516
CF-3-17,4.018272045333859,0.7884719967842102,2.006455771943037
CF-3-170,3.438305788579385,0.742815375328064,1.8737966301139957
CF-3-171,-0.06083911861895087,0.7004269361495972,1.5872154335940962
CF-3-172,3.1330896537852517,0.6657425165176392,2.066021938983686
CF-3-173,4.114899153028951,0.7514129877090454,2.0578893725872307
CF-3-174,2.4576188387314937,0.6848491430282593,2.0027378236849263
CF-3-175,3.0038869401172437,0.7087732553482056,1.7922381196331165
CF-3-176,-0.62419144534062,0.8240684270858765,1.6499740476596674
CF-3-177,-0.6184555297866262,0.7673706412315369,0.7260635450593004
CF-3-178,3.429257759143208,0.7354568243026733,1.861206291644239
CF-3-179,-0.7251290614900187,0.6698099970817566,1.5213638003455314
CF-3-18,2.9724028111002783,0.7608981132507324,1.2004885811680168
CF-3-181,4.303271020607234,0.7211161851882935,1.9989178236608707
CF-3-182,2.9504539771385008,0.604008674621582,2.0091694767168558
CF-3-184,3.213765094405904,0.6971933245658875,2.5343729206387677
CF-3-185,-1.4235119837797172,0.6927008628845215,1.8329415142673071
CF-3-187,4.739605809480063,0.6116331815719604,1.7315598864998107
CF-3-188,4.92635871798887,0.7919219732284546,1.377855985874872
CF-3-189,2.972268091246098,0.7543171048164368,2.0704576516557727
CF-3-190,-1.0959528221079573,0.7331984043121338,0.6536940943826057
CF-3-191,3.8811153106196605,0.6801387667655945,2.172748539298616
CF-3-192,-0.23517213719498226,0.7526465058326721,1.8667257311785124
CF-3-193,0.1356369107675473,0.7309351563453674,1.7721977815412637
CF-3-194,3.7280051077743286,0.7028483152389526,1.8340851755169418
CF-3-196,2.8157404431947364,0.7208453416824341,1.7652152859700383
CF-3-197,-0.5835590698882218,0.7309351563453674,1.6001781502555086
CF-3-198,0.20752029464715185,0.6968032121658325,2.0191473421828894
CF-3-199,3.9997427623363504,0.6968032121658325,1.5645874619217168
CF-3-20,3.3341999103042763,0.7315524220466614,1.6194349713046094
CF-3-200,4.067595198600875,0.8575912714004517,0.4547739364703743
CF-3-201,2.838979539550091,0.6937373876571655,0.49124622692631115
CF-3-203,3.893513701629091,0.7718347907066345,1.678492209134524
CF-3-204,2.468836243224043,0.7542093396186829,2.5839021925091634
CF-3-205,4.446783482552164,0.788610577583313,2.0632798143682667
CF-3-206,3.6412513585946957,0.7242770791053772,1.1369714764221117
CF-3-207,6.58011852148931,0.7487350106239319,0.7815189066240863
CF-3-208,3.732720142562589,0.7724018096923828,0.4896406806064
CF-3-209,3.596113898650756,0.7752319574356079,0.6845824136972348
CF-3-210,2.6277292442997986,0.7288536429405212,2.6652407232776256
CF-3-211,1.1736160178032282,0.7033957242965698,1.592059833232219
CF-3-212,3.939517972343256,0.7231985926628113,2.7127901226798916
CF-3-213,7.162516786842849,0.7167942523956299,1.1355420664821068
CF-3-214,7.228757050962009,0.747826099395752,0.6655958206001038
